BOROUGH,Job Type,Residential,Permit Status,Issuance Date,NTA_NAME
QUEENS,NB,YES,ISSUED,05/03/2023,Richmond Hill
QUEENS,NB,YES,ISSUED,05/03/2023,Richmond Hill
BROOKLYN,NB,YES,ISSUED,05/03/2023,Gravesend
BRONX,NB,YES,ISSUED,05/03/2023,Mount Hope
QUEENS,NB,YES,ISSUED,05/03/2023,Far Rockaway-Bayswater
QUEENS,NB,YES,ISSUED,05/03/2023,Far Rockaway-Bayswater
BRONX,NB,YES,ISSUED,05/02/2023,Belmont
BROOKLYN,NB,YES,ISSUED,05/02/2023,Stuyvesant Heights
BROOKLYN,NB,YES,ISSUED,05/02/2023,Windsor Terrace
BROOKLYN,NB,YES,ISSUED,05/02/2023,Windsor Terrace
BRONX,NB,YES,ISSUED,05/02/2023,Belmont
BRONX,NB,YES,ISSUED,05/02/2023,Belmont
MANHATTAN,NB,YES,ISSUED,05/02/2023,West Village
MANHATTAN,NB,YES,ISSUED,05/02/2023,West Village
BROOKLYN,NB,YES,ISSUED,05/02/2023,Bedford
QUEENS,NB,YES,ISSUED,05/02/2023,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,YES,ISSUED,05/02/2023,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,YES,ISSUED,05/02/2023,North Corona
QUEENS,NB,YES,ISSUED,05/02/2023,North Corona
BROOKLYN,NB,YES,ISSUED,05/02/2023,Bedford
QUEENS,NB,YES,ISSUED,05/02/2023,Hunters Point-Sunnyside-West Maspeth
BRONX,NB,YES,ISSUED,05/02/2023,Bedford Park-Fordham North
BRONX,NB,YES,ISSUED,05/02/2023,Van Cortlandt Village
BROOKLYN,NB,YES,ISSUED,05/02/2023,Bedford
QUEENS,NB,YES,ISSUED,05/02/2023,Kew Gardens
MANHATTAN,NB,YES,ISSUED,05/02/2023,Washington Heights North
MANHATTAN,NB,YES,ISSUED,05/02/2023,Washington Heights North
MANHATTAN,NB,YES,ISSUED,05/02/2023,Washington Heights North
BROOKLYN,NB,YES,ISSUED,05/02/2023,Homecrest
BROOKLYN,NB,YES,ISSUED,05/02/2023,Rugby-Remsen Village
BRONX,NB,YES,ISSUED,05/02/2023,Bedford Park-Fordham North
MANHATTAN,NB,YES,ISSUED,05/02/2023,West Village
BROOKLYN,NB,YES,ISSUED,05/02/2023,Clinton Hill
QUEENS,NB,YES,ISSUED,05/02/2023,Woodhaven
BROOKLYN,NB,YES,ISSUED,05/02/2023,Crown Heights North
BRONX,NB,YES,ISSUED,05/01/2023,Woodlawn-Wakefield
QUEENS,NB,YES,ISSUED,05/01/2023,Baisley Park
QUEENS,NB,YES,ISSUED,05/01/2023,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
BRONX,NB,YES,ISSUED,05/01/2023,Bedford Park-Fordham North
BRONX,NB,YES,ISSUED,05/01/2023,Bedford Park-Fordham North
BRONX,NB,YES,ISSUED,05/01/2023,Bedford Park-Fordham North
QUEENS,NB,YES,ISSUED,05/01/2023,Murray Hill
QUEENS,NB,YES,ISSUED,05/01/2023,Hunters Point-Sunnyside-West Maspeth
BROOKLYN,NB,YES,ISSUED,05/01/2023,Crown Heights South
QUEENS,NB,YES,ISSUED,05/01/2023,Baisley Park
QUEENS,NB,YES,ISSUED,05/01/2023,Astoria
STATEN ISLAND,NB,YES,ISSUED,05/01/2023,Rossville-Woodrow
BRONX,NB,YES,ISSUED,05/01/2023,West Concourse
BRONX,NB,YES,ISSUED,05/01/2023,Mount Hope
BRONX,NB,YES,ISSUED,05/01/2023,Mount Hope
BRONX,NB,YES,ISSUED,05/01/2023,Mount Hope
BRONX,NB,YES,ISSUED,05/01/2023,East Tremont
BRONX,NB,YES,ISSUED,05/01/2023,East Tremont
BRONX,NB,YES,ISSUED,05/01/2023,East Tremont
BRONX,NB,YES,ISSUED,05/01/2023,Morrisania-Melrose
QUEENS,NB,YES,ISSUED,05/01/2023,Old Astoria
BROOKLYN,NB,YES,ISSUED,05/01/2023,Clinton Hill
BROOKLYN,NB,YES,ISSUED,05/01/2023,Clinton Hill
BROOKLYN,NB,YES,ISSUED,05/01/2023,Clinton Hill
BROOKLYN,NB,YES,ISSUED,05/01/2023,Clinton Hill
BROOKLYN,NB,YES,ISSUED,05/01/2023,Ocean Parkway South
BRONX,NB,YES,ISSUED,05/01/2023,Norwood
BRONX,NB,YES,ISSUED,05/01/2023,Norwood
BRONX,NB,YES,ISSUED,05/01/2023,Norwood
BROOKLYN,NB,YES,ISSUED,05/01/2023,Prospect Heights
BROOKLYN,NB,YES,ISSUED,05/01/2023,Prospect Heights
MANHATTAN,NB,YES,ISSUED,05/01/2023,Washington Heights South
QUEENS,NB,YES,ISSUED,04/29/2023,Astoria
QUEENS,NB,YES,ISSUED,04/28/2023,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,YES,ISSUED,04/28/2023,Queensbridge-Ravenswood-Long Island City
BROOKLYN,NB,YES,ISSUED,04/28/2023,East New York
BROOKLYN,NB,YES,ISSUED,04/28/2023,East Williamsburg
QUEENS,NB,YES,ISSUED,04/28/2023,Kew Gardens
QUEENS,NB,YES,ISSUED,04/28/2023,Whitestone
BROOKLYN,NB,YES,ISSUED,04/28/2023,West Brighton
BROOKLYN,NB,YES,ISSUED,04/28/2023,West Brighton
QUEENS,NB,YES,ISSUED,04/28/2023,Astoria
QUEENS,NB,YES,ISSUED,04/28/2023,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,YES,ISSUED,04/28/2023,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,YES,ISSUED,04/28/2023,Hunters Point-Sunnyside-West Maspeth
BROOKLYN,NB,YES,ISSUED,04/28/2023,Carroll Gardens-Columbia Street-Red Hook
BROOKLYN,NB,YES,ISSUED,04/28/2023,Ocean Hill
STATEN ISLAND,NB,YES,ISSUED,04/28/2023,Oakwood-Oakwood Beach
BROOKLYN,NB,YES,ISSUED,04/28/2023,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
BROOKLYN,NB,YES,ISSUED,04/28/2023,Windsor Terrace
BROOKLYN,NB,YES,ISSUED,04/28/2023,Windsor Terrace
QUEENS,NB,YES,ISSUED,04/27/2023,Whitestone
BRONX,NB,YES,ISSUED,04/27/2023,North Riverdale-Fieldston-Riverdale
BRONX,NB,YES,ISSUED,04/27/2023,North Riverdale-Fieldston-Riverdale
MANHATTAN,NB,YES,ISSUED,04/27/2023,Lower East Side
QUEENS,NB,YES,ISSUED,04/26/2023,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
QUEENS,NB,YES,ISSUED,04/26/2023,Baisley Park
BROOKLYN,NB,YES,ISSUED,04/26/2023,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
BROOKLYN,NB,YES,ISSUED,04/26/2023,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
BROOKLYN,NB,YES,ISSUED,04/26/2023,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
BRONX,NB,YES,ISSUED,04/26/2023,Bedford Park-Fordham North
QUEENS,NB,YES,ISSUED,04/26/2023,East Flushing
MANHATTAN,NB,YES,ISSUED,04/26/2023,Clinton
QUEENS,NB,YES,ISSUED,04/26/2023,Woodside
BROOKLYN,NB,YES,ISSUED,04/26/2023,Sunset Park East
BRONX,NB,YES,ISSUED,04/25/2023,Melrose South-Mott Haven North
BRONX,NB,YES,ISSUED,04/25/2023,Melrose South-Mott Haven North
QUEENS,NB,YES,ISSUED,04/25/2023,Queensbridge-Ravenswood-Long Island City
QUEENS,NB,YES,ISSUED,04/25/2023,Astoria
QUEENS,NB,YES,ISSUED,04/25/2023,Queensbridge-Ravenswood-Long Island City
BROOKLYN,NB,YES,ISSUED,04/25/2023,Crown Heights South
BROOKLYN,NB,YES,ISSUED,04/25/2023,Crown Heights South
BRONX,NB,YES,ISSUED,04/25/2023,East Tremont
BRONX,NB,YES,ISSUED,04/25/2023,East Tremont
BRONX,NB,YES,ISSUED,04/25/2023,East Tremont
BRONX,NB,YES,ISSUED,04/25/2023,Bronxdale
MANHATTAN,NB,YES,ISSUED,04/25/2023,Hamilton Heights
BRONX,NB,YES,ISSUED,04/25/2023,Crotona Park East
BRONX,NB,YES,ISSUED,04/25/2023,Crotona Park East
BRONX,NB,YES,ISSUED,04/25/2023,Crotona Park East
QUEENS,NB,YES,ISSUED,04/24/2023,East Flushing
MANHATTAN,NB,YES,ISSUED,04/24/2023,SoHo-TriBeCa-Civic Center-Little Italy
BROOKLYN,NB,YES,ISSUED,04/24/2023,Sunset Park West
BROOKLYN,NB,YES,ISSUED,04/24/2023,Prospect Lefferts Gardens-Wingate
BROOKLYN,NB,YES,ISSUED,04/24/2023,Prospect Lefferts Gardens-Wingate
BRONX,NB,YES,ISSUED,04/24/2023,Soundview-Castle Hill-Clason Point-Harding Park
BRONX,NB,YES,ISSUED,04/24/2023,Soundview-Castle Hill-Clason Point-Harding Park
BROOKLYN,NB,YES,ISSUED,04/24/2023,Bushwick South
QUEENS,NB,YES,ISSUED,04/24/2023,Hunters Point-Sunnyside-West Maspeth
BRONX,NB,YES,ISSUED,04/24/2023,Soundview-Castle Hill-Clason Point-Harding Park
BRONX,NB,YES,ISSUED,04/24/2023,Soundview-Castle Hill-Clason Point-Harding Park
BRONX,NB,YES,ISSUED,04/24/2023,
QUEENS,NB,YES,ISSUED,04/24/2023,Whitestone
QUEENS,NB,YES,ISSUED,04/24/2023,Queensbridge-Ravenswood-Long Island City
BRONX,NB,YES,ISSUED,04/24/2023,Co-op City
BRONX,NB,YES,ISSUED,04/24/2023,Co-op City
BROOKLYN,NB,YES,ISSUED,04/24/2023,Fort Greene
QUEENS,NB,YES,ISSUED,04/24/2023,Ft. Totten-Bay Terrace-Clearview
QUEENS,NB,YES,ISSUED,04/24/2023,Ft. Totten-Bay Terrace-Clearview
QUEENS,NB,YES,ISSUED,04/24/2023,Ft. Totten-Bay Terrace-Clearview
QUEENS,NB,YES,ISSUED,04/24/2023,Jamaica
QUEENS,NB,YES,ISSUED,04/24/2023,Jamaica
QUEENS,NB,YES,ISSUED,04/24/2023,Jamaica
QUEENS,NB,YES,ISSUED,04/23/2023,Hammels-Arverne-Edgemere
BROOKLYN,NB,YES,ISSUED,04/21/2023,Sunset Park West
QUEENS,NB,YES,ISSUED,04/21/2023,Forest Hills
QUEENS,NB,YES,ISSUED,04/21/2023,Whitestone
QUEENS,NB,YES,ISSUED,04/21/2023,Corona
QUEENS,NB,YES,ISSUED,04/21/2023,Corona
QUEENS,NB,YES,ISSUED,04/21/2023,Corona
QUEENS,NB,YES,ISSUED,04/21/2023,Middle Village
QUEENS,NB,YES,ISSUED,04/21/2023,East Flushing
BROOKLYN,NB,YES,ISSUED,04/21/2023,Clinton Hill
BROOKLYN,NB,YES,ISSUED,04/21/2023,Clinton Hill
BROOKLYN,NB,YES,ISSUED,04/21/2023,Clinton Hill
MANHATTAN,NB,YES,ISSUED,04/21/2023,Lenox Hill-Roosevelt Island
BROOKLYN,NB,YES,ISSUED,04/20/2023,Bushwick North
BRONX,NB,YES,ISSUED,04/20/2023,Woodlawn-Wakefield
MANHATTAN,NB,YES,ISSUED,04/20/2023,Lower East Side
BRONX,NB,YES,ISSUED,04/20/2023,University Heights-Morris Heights
BRONX,NB,YES,ISSUED,04/20/2023,University Heights-Morris Heights
BRONX,NB,YES,ISSUED,04/20/2023,University Heights-Morris Heights
QUEENS,NB,YES,ISSUED,04/20/2023,Queensbridge-Ravenswood-Long Island City
BROOKLYN,NB,YES,ISSUED,04/20/2023,Brownsville
QUEENS,NB,YES,ISSUED,04/20/2023,Steinway
BROOKLYN,NB,YES,ISSUED,04/20/2023,Brownsville
BRONX,NB,YES,ISSUED,04/20/2023,
BROOKLYN,NB,YES,ISSUED,04/20/2023,Brownsville
BRONX,NB,YES,ISSUED,04/20/2023,Mount Hope
BRONX,NB,YES,ISSUED,04/20/2023,Bedford Park-Fordham North
BRONX,NB,YES,ISSUED,04/20/2023,Fordham South
BRONX,NB,YES,ISSUED,04/20/2023,Woodlawn-Wakefield
MANHATTAN,NB,YES,ISSUED,04/20/2023,Lower East Side
STATEN ISLAND,NB,YES,ISSUED,04/19/2023,Stapleton-Rosebank
BROOKLYN,NB,YES,ISSUED,04/19/2023,Bushwick South
QUEENS,NB,YES,ISSUED,04/19/2023,Far Rockaway-Bayswater
STATEN ISLAND,NB,YES,ISSUED,04/19/2023,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
QUEENS,NB,YES,ISSUED,04/19/2023,Jamaica
QUEENS,NB,YES,ISSUED,04/19/2023,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,YES,ISSUED,04/19/2023,Kew Gardens
QUEENS,NB,YES,ISSUED,04/19/2023,Kew Gardens
QUEENS,NB,YES,ISSUED,04/19/2023,Kew Gardens
QUEENS,NB,YES,ISSUED,04/19/2023,Kew Gardens
STATEN ISLAND,NB,YES,ISSUED,04/19/2023,Westerleigh
BROOKLYN,NB,YES,ISSUED,04/19/2023,Gravesend
BROOKLYN,NB,YES,ISSUED,04/19/2023,Bensonhurst West
BRONX,NB,YES,ISSUED,04/19/2023,Williamsbridge-Olinville
MANHATTAN,NB,YES,ISSUED,04/19/2023,Hudson Yards-Chelsea-Flatiron-Union Square
BRONX,NB,YES,ISSUED,04/19/2023,Williamsbridge-Olinville
BRONX,NB,YES,ISSUED,04/19/2023,Williamsbridge-Olinville
BRONX,NB,YES,ISSUED,04/19/2023,Williamsbridge-Olinville
QUEENS,NB,YES,ISSUED,04/19/2023,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,YES,ISSUED,04/19/2023,Kew Gardens
BROOKLYN,NB,YES,ISSUED,04/19/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,04/19/2023,North Side-South Side
STATEN ISLAND,NB,YES,ISSUED,04/18/2023,
STATEN ISLAND,NB,YES,ISSUED,04/18/2023,
STATEN ISLAND,NB,YES,ISSUED,04/18/2023,New Springville-Bloomfield-Travis
STATEN ISLAND,NB,YES,ISSUED,04/18/2023,New Springville-Bloomfield-Travis
STATEN ISLAND,NB,YES,ISSUED,04/18/2023,New Springville-Bloomfield-Travis
BRONX,NB,YES,ISSUED,04/18/2023,Westchester-Unionport
BROOKLYN,NB,YES,ISSUED,04/18/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,04/18/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,04/18/2023,Prospect Heights
BROOKLYN,NB,YES,ISSUED,04/17/2023,Carroll Gardens-Columbia Street-Red Hook
QUEENS,NB,YES,ISSUED,04/17/2023,Astoria
STATEN ISLAND,NB,YES,ISSUED,04/17/2023,Stapleton-Rosebank
STATEN ISLAND,NB,YES,ISSUED,04/17/2023,Stapleton-Rosebank
MANHATTAN,NB,YES,ISSUED,04/17/2023,East Harlem South
BROOKLYN,NB,YES,ISSUED,04/17/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,04/17/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,04/17/2023,East Flatbush-Farragut
BROOKLYN,NB,YES,ISSUED,04/17/2023,Kensington-Ocean Parkway
BROOKLYN,NB,YES,ISSUED,04/17/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,04/17/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,04/17/2023,Erasmus
BRONX,NB,YES,ISSUED,04/17/2023,Williamsbridge-Olinville
BROOKLYN,NB,YES,ISSUED,04/16/2023,Seagate-Coney Island
BROOKLYN,NB,YES,ISSUED,04/16/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,04/16/2023,Seagate-Coney Island
BROOKLYN,NB,YES,ISSUED,04/16/2023,Carroll Gardens-Columbia Street-Red Hook
BROOKLYN,NB,YES,ISSUED,04/16/2023,Brownsville
BROOKLYN,NB,YES,ISSUED,04/16/2023,Sunset Park West
MANHATTAN,NB,YES,ISSUED,04/16/2023,Lower East Side
QUEENS,NB,YES,ISSUED,04/16/2023,Woodside
QUEENS,NB,YES,ISSUED,04/16/2023,Elmhurst-Maspeth
QUEENS,NB,YES,ISSUED,04/14/2023,Corona
QUEENS,NB,YES,ISSUED,04/14/2023,Lindenwood-Howard Beach
QUEENS,NB,YES,ISSUED,04/14/2023,Queensbridge-Ravenswood-Long Island City
QUEENS,NB,YES,ISSUED,04/14/2023,Elmhurst-Maspeth
MANHATTAN,NB,YES,ISSUED,04/14/2023,Lower East Side
QUEENS,NB,YES,ISSUED,04/14/2023,Elmhurst-Maspeth
MANHATTAN,NB,YES,ISSUED,04/14/2023,Lower East Side
QUEENS,NB,YES,ISSUED,04/13/2023,Steinway
QUEENS,NB,YES,ISSUED,04/13/2023,Old Astoria
BROOKLYN,NB,YES,ISSUED,04/13/2023,Crown Heights North
BROOKLYN,NB,YES,ISSUED,04/13/2023,Windsor Terrace
QUEENS,NB,YES,ISSUED,04/13/2023,Old Astoria
QUEENS,NB,YES,ISSUED,04/13/2023,Old Astoria
QUEENS,NB,YES,ISSUED,04/13/2023,Old Astoria
QUEENS,NB,YES,ISSUED,04/13/2023,Flushing
QUEENS,NB,YES,ISSUED,04/13/2023,Flushing
BROOKLYN,NB,YES,ISSUED,04/13/2023,Brooklyn Heights-Cobble Hill
BROOKLYN,NB,YES,ISSUED,04/13/2023,Brooklyn Heights-Cobble Hill
QUEENS,NB,YES,ISSUED,04/13/2023,Queensbridge-Ravenswood-Long Island City
QUEENS,NB,YES,ISSUED,04/13/2023,Queensbridge-Ravenswood-Long Island City
BROOKLYN,NB,YES,ISSUED,04/13/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,04/12/2023,Greenpoint
BRONX,NB,YES,ISSUED,04/12/2023,Williamsbridge-Olinville
BRONX,NB,YES,ISSUED,04/12/2023,Williamsbridge-Olinville
BRONX,NB,YES,ISSUED,04/12/2023,Williamsbridge-Olinville
QUEENS,NB,YES,ISSUED,04/12/2023,Jamaica
QUEENS,NB,YES,ISSUED,04/12/2023,Flushing
BRONX,NB,YES,ISSUED,04/12/2023,Melrose South-Mott Haven North
BRONX,NB,YES,ISSUED,04/12/2023,Melrose South-Mott Haven North
BRONX,NB,YES,ISSUED,04/12/2023,Melrose South-Mott Haven North
QUEENS,NB,YES,ISSUED,04/12/2023,Astoria
QUEENS,NB,YES,ISSUED,04/12/2023,Old Astoria
QUEENS,NB,YES,ISSUED,04/12/2023,Old Astoria
QUEENS,NB,YES,ISSUED,04/12/2023,Old Astoria
BROOKLYN,NB,YES,ISSUED,04/12/2023,Park Slope-Gowanus
BROOKLYN,NB,YES,ISSUED,04/12/2023,Canarsie
BRONX,NB,YES,ISSUED,04/11/2023,Woodlawn-Wakefield
QUEENS,NB,YES,ISSUED,04/11/2023,Murray Hill
BRONX,NB,YES,ISSUED,04/11/2023,Mott Haven-Port Morris
QUEENS,NB,YES,ISSUED,04/11/2023,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
BRONX,NB,YES,ISSUED,04/11/2023,Woodlawn-Wakefield
QUEENS,NB,YES,ISSUED,04/11/2023,Baisley Park
QUEENS,NB,YES,ISSUED,04/11/2023,Bayside-Bayside Hills
QUEENS,NB,YES,ISSUED,04/11/2023,Bayside-Bayside Hills
QUEENS,NB,YES,ISSUED,04/11/2023,Bayside-Bayside Hills
QUEENS,NB,YES,ISSUED,04/11/2023,Bayside-Bayside Hills
QUEENS,NB,YES,ISSUED,04/11/2023,Bayside-Bayside Hills
QUEENS,NB,YES,ISSUED,04/11/2023,Jamaica
QUEENS,NB,YES,ISSUED,04/11/2023,Jamaica
QUEENS,NB,YES,ISSUED,04/11/2023,Jamaica
BROOKLYN,NB,YES,ISSUED,04/11/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,04/11/2023,East New York
QUEENS,NB,YES,ISSUED,04/11/2023,North Corona
QUEENS,NB,YES,ISSUED,04/11/2023,Corona
QUEENS,NB,YES,ISSUED,04/11/2023,Corona
BRONX,NB,YES,ISSUED,04/11/2023,East Tremont
BROOKLYN,NB,YES,ISSUED,04/11/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,04/11/2023,Sunset Park West
QUEENS,NB,YES,ISSUED,04/11/2023,Old Astoria
STATEN ISLAND,NB,YES,ISSUED,04/11/2023,Charleston-Richmond Valley-Tottenville
STATEN ISLAND,NB,YES,ISSUED,04/11/2023,Charleston-Richmond Valley-Tottenville
STATEN ISLAND,NB,YES,ISSUED,04/11/2023,Charleston-Richmond Valley-Tottenville
STATEN ISLAND,NB,YES,ISSUED,04/11/2023,Charleston-Richmond Valley-Tottenville
QUEENS,NB,YES,ISSUED,04/10/2023,Old Astoria
BROOKLYN,NB,YES,ISSUED,04/10/2023,East Williamsburg
QUEENS,NB,YES,ISSUED,04/10/2023,Woodhaven
BROOKLYN,NB,YES,ISSUED,04/10/2023,Bath Beach
BROOKLYN,NB,YES,ISSUED,04/09/2023,Homecrest
QUEENS,NB,YES,ISSUED,04/08/2023,Ridgewood
MANHATTAN,NB,YES,ISSUED,04/07/2023,Marble Hill-Inwood
MANHATTAN,NB,YES,ISSUED,04/07/2023,Turtle Bay-East Midtown
QUEENS,NB,YES,ISSUED,04/07/2023,Queensbridge-Ravenswood-Long Island City
QUEENS,NB,YES,ISSUED,04/06/2023,Baisley Park
BROOKLYN,NB,YES,ISSUED,04/06/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,04/06/2023,Clinton Hill
BRONX,NB,YES,ISSUED,04/06/2023,Pelham Parkway
BRONX,NB,YES,ISSUED,04/06/2023,Pelham Parkway
QUEENS,NB,YES,ISSUED,04/06/2023,Baisley Park
BROOKLYN,NB,YES,ISSUED,04/05/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,04/05/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,04/05/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,04/05/2023,Sunset Park East
BROOKLYN,NB,YES,ISSUED,04/05/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,04/05/2023,Greenpoint
BROOKLYN,NB,YES,ISSUED,04/05/2023,Greenpoint
QUEENS,NB,YES,ISSUED,04/05/2023,Flushing
STATEN ISLAND,NB,YES,ISSUED,04/05/2023,Annadale-Huguenot-Prince's Bay-Eltingville
BRONX,NB,YES,ISSUED,04/05/2023,Bronxdale
STATEN ISLAND,NB,YES,ISSUED,04/05/2023,New Brighton-Silver Lake
QUEENS,NB,YES,ISSUED,04/05/2023,Whitestone
BROOKLYN,NB,YES,ISSUED,04/05/2023,North Side-South Side
MANHATTAN,NB,YES,ISSUED,04/04/2023,Washington Heights South
BROOKLYN,NB,YES,ISSUED,04/04/2023,Clinton Hill
BROOKLYN,NB,YES,ISSUED,04/04/2023,Clinton Hill
STATEN ISLAND,NB,YES,ISSUED,04/04/2023,Great Kills
QUEENS,NB,YES,ISSUED,04/04/2023,Lindenwood-Howard Beach
QUEENS,NB,YES,ISSUED,04/04/2023,Lindenwood-Howard Beach
BROOKLYN,NB,YES,ISSUED,04/04/2023,Williamsburg
MANHATTAN,NB,YES,ISSUED,04/04/2023,Turtle Bay-East Midtown
MANHATTAN,NB,YES,ISSUED,04/04/2023,Turtle Bay-East Midtown
BROOKLYN,NB,YES,ISSUED,04/04/2023,East Williamsburg
BROOKLYN,NB,YES,ISSUED,04/04/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,04/04/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,04/04/2023,Erasmus
BRONX,NB,YES,ISSUED,04/04/2023,East Concourse-Concourse Village
BRONX,NB,YES,ISSUED,04/04/2023,East Concourse-Concourse Village
BRONX,NB,YES,ISSUED,04/04/2023,East Concourse-Concourse Village
BRONX,NB,YES,ISSUED,04/04/2023,East Concourse-Concourse Village
MANHATTAN,NB,YES,ISSUED,04/04/2023,Manhattanville
STATEN ISLAND,NB,YES,ISSUED,04/04/2023,Great Kills
STATEN ISLAND,NB,YES,ISSUED,04/04/2023,Great Kills
STATEN ISLAND,NB,YES,ISSUED,04/04/2023,Great Kills
BROOKLYN,NB,YES,ISSUED,04/04/2023,Park Slope-Gowanus
BROOKLYN,NB,YES,ISSUED,04/03/2023,Brownsville
BROOKLYN,NB,YES,ISSUED,04/03/2023,Brownsville
BROOKLYN,NB,YES,ISSUED,04/03/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,04/03/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,04/03/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,04/03/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,04/03/2023,East New York (Pennsylvania Ave)
BROOKLYN,NB,YES,ISSUED,04/03/2023,East New York
BROOKLYN,NB,YES,ISSUED,04/03/2023,East New York
BROOKLYN,NB,YES,ISSUED,04/03/2023,East Williamsburg
QUEENS,NB,YES,ISSUED,04/03/2023,Auburndale
QUEENS,NB,YES,ISSUED,04/03/2023,Elmhurst-Maspeth
QUEENS,NB,YES,ISSUED,04/03/2023,Elmhurst-Maspeth
QUEENS,NB,YES,ISSUED,04/03/2023,Auburndale
QUEENS,NB,YES,ISSUED,04/03/2023,Elmhurst-Maspeth
MANHATTAN,NB,YES,ISSUED,04/03/2023,Central Harlem North-Polo Grounds
BROOKLYN,NB,YES,ISSUED,04/03/2023,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
QUEENS,NB,YES,ISSUED,04/03/2023,Flushing
BROOKLYN,NB,YES,ISSUED,04/03/2023,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
QUEENS,NB,YES,ISSUED,04/03/2023,Auburndale
BROOKLYN,NB,YES,ISSUED,04/03/2023,Bushwick South
STATEN ISLAND,NB,YES,ISSUED,04/03/2023,
QUEENS,NB,YES,ISSUED,04/03/2023,Richmond Hill
QUEENS,NB,YES,ISSUED,04/03/2023,Richmond Hill
QUEENS,NB,YES,ISSUED,04/03/2023,Richmond Hill
BROOKLYN,NB,YES,ISSUED,04/03/2023,Bedford
BROOKLYN,NB,YES,ISSUED,04/03/2023,Bedford
BROOKLYN,NB,YES,ISSUED,04/03/2023,Bedford
BROOKLYN,NB,YES,ISSUED,04/03/2023,Greenpoint
BROOKLYN,NB,YES,ISSUED,04/03/2023,Brownsville
BRONX,NB,YES,ISSUED,04/03/2023,Belmont
QUEENS,NB,YES,ISSUED,04/03/2023,Woodhaven
BROOKLYN,NB,YES,ISSUED,04/03/2023,Borough Park
QUEENS,NB,YES,ISSUED,04/03/2023,Auburndale
BRONX,NB,YES,ISSUED,04/03/2023,Belmont
BROOKLYN,NB,YES,ISSUED,04/03/2023,Park Slope-Gowanus
QUEENS,NB,YES,ISSUED,04/03/2023,Woodhaven
BROOKLYN,NB,YES,ISSUED,04/03/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,04/03/2023,Borough Park
MANHATTAN,NB,YES,ISSUED,04/03/2023,West Village
MANHATTAN,NB,YES,ISSUED,04/03/2023,West Village
STATEN ISLAND,NB,YES,ISSUED,04/01/2023,Rossville-Woodrow
STATEN ISLAND,NB,YES,ISSUED,04/01/2023,Rossville-Woodrow
BROOKLYN,NB,YES,ISSUED,03/31/2023,Bay Ridge
MANHATTAN,NB,YES,ISSUED,03/31/2023,Upper East Side-Carnegie Hill
BRONX,NB,YES,ISSUED,03/31/2023,Spuyten Duyvil-Kingsbridge
QUEENS,NB,YES,ISSUED,03/31/2023,Oakland Gardens
QUEENS,NB,YES,ISSUED,03/31/2023,South Jamaica
BROOKLYN,NB,YES,ISSUED,03/31/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,03/31/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,03/31/2023,Stuyvesant Heights
BROOKLYN,NB,YES,ISSUED,03/31/2023,Crown Heights South
